drug_code,code_status,약품명,구분,성분명KR,성분명EN,복합단일,효능,제조판매사,총수량,제형,포장,첨가제,전문일반,마약구분,ATC번호,대분류,중분류,소분류,급여구분,보험코드,보험약가,통당단가,구입단가,전월재고,유효기한,보관방법,보관위치,입고일자,상태,비고
,NOCODE,보령세프트리악손주2g,주사제,세프트리악손나트륨수화물,Ceftriaxone Sodium Hydrate,단일제,,(주)보령,10,,바이알,0,전문의약품,일반,J01DD04,전신 작용 항감염제,전신 작용 항균제(항생제),기타 베타락탐계(세팔로스포린 등),급여,,,0,0,0,,,,,중지,
7VTDB,CODE,본디업주1mL,주사제,콜레칼시페롤,Cholecalciferol,단일제,,동광제약(주),10,주사제,앰플,중쇄트리글리세리드,전문의약품,일반,A11CC05,소화관 및 대사,비타민,비타민 A 및 D,비급여,,20000,28000,2800,3,2027-12-10,실온/차광,,,사용,
,NOCODE,본비바주,주사제,확인필요,확인필요,단일제,,확인필요,1,,관,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,부광미다졸람주사5mg,주사제,확인필요,확인필요,단일제,,확인필요,10,,앰플,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,비씨디클로페낙나트륨주사,주사제,디클로페낙나트륨,Diclofenac Sodium,단일제,,(주)비씨월드제약,50,,앰플,"프로필렌글리콜,수산화나트륨,건조아황산나트륨,리도카인염산염수화물,에데트산나트륨수화물,주사용수,폴리에틸렌글리콜 300",전문의약품,일반,M01AB05,근골격계,항염 및 항류마티스제,비스테로이드성 항염제(NSAIDs),급여,,,0,0,0,,,,,중지,
,NOCODE,비유피-4정 20mg,주사제,확인필요,확인필요,단일제,,확인필요,30,정제,병,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,비타민케이1주사액,주사제,피토나디온(비타민케이),Phytonadione,단일제,,대한약품공업(주),50,,앰플,"폴리소르베이트80,주사용수",전문의약품,일반,B02BA01,혈액 및 조혈기관,지혈제,비타민K 및 기타 지혈제,급여,,,0,0,0,,,,,중지,
7BCHX,CODE,삐콤헥사주2mL,주사제,티아민염산염/리보플라빈포스페이트나트륨/피리독신염산염/시아노코발라민/덱스판테놀/니코틴산아미드,Thiamine Hydrochloride/Riboflavin Sodium Phosphate/Pyridoxine Hydrochloride/Cyanocobalamin/Dexpanthenol/Nicotinamide,복합제,,(주)유한양행,50,주사제,앰플,"벤질알코올,말레산,아황산수소나트륨,주사용수",전문의약품,일반,A11EA,소화관 및 대사,비타민,비타민 B 복합제,비급여,642100710,236,11800,236,65,2026-10-26,실온/차광,,,사용,
,NOCODE,삭센다펜주6mg,주사제,확인필요,확인필요,단일제,,확인필요,1,,펜,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
7DAZP,CODE,삼진디아제팜주,주사제,디아제팜,Diazepam,단일제,,삼진제약(주),20,,앰플,"프로필렌글리콜,벤조산나트륨,벤질알코올,벤조산,주사용수,에탄올(99.5)",전문의약품,향정,N05BA01,신경계,정신신경용제,항불안제,급여,,,4000,200,0,,실온/차광,,,중지,
NS250,CODE,생리식염키트주사100mL,주사제,염화나트륨,Sodium Chloride,단일제,,(주)유케이케미팜,10,주사제,키트,주사용수,전문의약품,일반,B05XA03,혈액 및 조혈기관,혈액대용제 및 관류액,정맥주사 첨가제,급여,672900360,,19800,1980,72,2028-12-08,실온,,,사용,
CRBR10,CODE,세레브로리진주,주사제,확인필요,확인필요,단일제,,확인필요,5,,앰플,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,48555,9711,0,,실온/차광,,,중지,
,NOCODE,세파짐주1g,주사제,세프타지딤수화물*건조탄산나트륨,Ceftazidime Hydrate Dried Sodium Carbonate,단일제,,에이치케이이노엔(주),10,,바이알,0,전문의약품,일반,J01DD02,전신 작용 항감염제,전신 작용 항균제(항생제),기타 베타락탐계(세팔로스포린 등),급여,,,0,0,0,,,,,중지,
CFTZ1,CODE,세프타짐주1g,주사제,세프타지딤수화물-건조탄산나트륨,Ceftazidime Hydrate Dried Sodium Carbonate,단일제,,한국유니온제약(주),10,,바이알,0,전문의약품,일반,J01DD02,전신 작용 항감염제,전신 작용 항균제(항생제),기타 베타락탐계(세팔로스포린 등),급여,,,0,0,0,,,,,중지,
,NOCODE,스카이셀플루4가PFS 0.5ml_,주사제,확인필요,확인필요,단일제,,확인필요,10,주사제,프리필드시린지,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,스카이셀플루4가PFS 0.5ml_,주사제,확인필요,확인필요,단일제,,확인필요,10,주사제,프리필드시린지,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
SKYZST1,CODE,스카이조스터주,주사제,"약독 수두 생바이러스(바이러스주:Oka/SK, 세포주:MRC-5)","Live Attenuated Varicella Virus (Strain: Oka/SK, Cell Strain: MRC-5)",복합제,,에스케이바이오사이언스(주),1,주사제,바이알,"염화칼륨,L-시스테인,수산화나트륨,인산이수소나트륨이수화물,우레아,인산수소나트륨수화물,염화나트륨,젤라틴가수분해물,L-글루탐산나트륨수화물,백당,에데트산나트륨수화물,주사용수,글리신,1회용 주사침",전문의약품,일반,J07BK02,전신 작용 항감염제,백신,바이러스 백신,급여,056400041,,88000,88000,2,2027-04-02,냉장,,,사용,
7GTMC,CODE,신풍겐타마이신주80mg,주사제,겐타마이신황산염,Gentamicin Sulfate,단일제,,신풍제약(주),50,,앰플,"아황산수소나트륨,메틸파라벤,인산수소나트륨,프로필파라벤,에데트산나트륨수화물,주사용수,인산이수소칼륨",전문의약품,일반,J01GB03,전신 작용 항감염제,전신 작용 항균제(항생제),아미노글리코사이드계,급여,,,17400,348,0,,실온,,,중지,
,NOCODE,신풍디클로페낙나트륨주,주사제,디클로페낙나트륨,Diclofenac Sodium,단일제,,신풍제약(주),50,,앰플,"프로필렌글리콜,벤질알코올,수산화나트륨,피로아황산나트륨,디만니톨,주사용수",전문의약품,일반,M01AB05,근골격계,항염 및 항류마티스제,비스테로이드성 항염제(NSAIDs),급여,,,0,0,0,,,,,중지,
,NOCODE,신풍로이솔주사액2ml,주사제,확인필요,확인필요,단일제,,확인필요,50,,앰플,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,신풍세프악손주,주사제,확인필요,확인필요,단일제,,확인필요,1,,바이알,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,신풍세프테졸나트륨주/생산중단,주사제,확인필요,확인필요,단일제,,확인필요,10,,바이알,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,신풍아미카신황산염250mg,주사제,확인필요,확인필요,단일제,,확인필요,30,,바이알,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,신풍트라마돌염산염주,주사제,트라마돌염산염,Tramadol Hydrochloride,단일제,,신풍제약(주),50,,앰플,"아세트산나트륨수화물,주사용수",전문의약품,일반,N02AX02,신경계,진통제,마약성 진통제(오피오이드),급여,,,0,0,0,,,,,중지,
,NOCODE,신풍파세타주,주사제,확인필요,확인필요,단일제,,확인필요,30,주사제,바이알,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
SGRX1,CODE,싱그릭스주[대상포진바이러스백신(유전자재조합)],주사제,"재조합 수두대상포진바이러스 당단백질E(숙주세포주: CHO-K1, 벡터: pRIT14427)","Recombinant Varicella Zoster Virus Glycoprotein E(Host: CHO-K1, Vector: pRIT14427)",단일제,,(주)글락소스미스클라인,1,주사제,바이알,"폴리소르베이트80,인산이수소나트륨이수화물,디올레올포스파티딜콜린(DOPC),3-O-데스아실-4`-모노포스포릴 리피드 에이,인산수소나트륨수화물,염화나트륨,백당,콜레스테롤,큐에스-21(QS-21),주사용수,인산일수소칼륨,인산이수소칼륨",전문의약품,일반,J07BK03,전신 작용 항감염제,백신,바이러스 백신,급여,650003220,,170000,170000,8,2027-09-30,냉장/차광,,,사용,
ANCINJ,CODE,아나칼주,주사제,콜레칼시페롤,Cholecalciferol,단일제,,아주약품(주),10,앰플,앰플,중쇄트리글리세리드,전문의약품,일반,A11CC05,소화관 및 대사,비타민,비타민 A 및 D,비급여,,,30000,3000,10,2028-08-05,실온/차광,,2026-05-20,휴면,본디업주 생산중단으로 대체예정
7ADNCR,CODE,아데노코주사,주사제,아데노신,Adenosine,단일제,,(주)사노피-아벤티스코리아,6,,바이알,"염화나트륨,주사용수",전문의약품,일반,C01EB10,심혈관계,심장 치료제,기타 심장 치료제,급여,,,0,0,0,,,,,중지,
ALXJ,CODE,아록솔주2mL,주사제,암브록솔염산염,Ambroxol Hydrochloride,단일제,,(주)비씨월드제약,50,주사제,앰플,"시트르산수화물,인산수소나트륨수화물,염화나트륨,주사용수",전문의약품,일반,R05CB06,호흡기계,진해거담제,거담제,급여,653101191,,15000,300,710,2028-11-27,실온/차광,,,사용,
ASKCJ,CODE,아스카신주2mL,주사제,아미카신황산염,Amikacin Sulfate,단일제,,(주)오스코리아제약,50,주사제,앰플,"수산화나트륨,아황산수소나트륨,시트르산나트륨수화물,주사용수",전문의약품,일반,J01GB06,전신 작용 항감염제,전신 작용 항균제(항생제),아미노글리코사이드계,급여,629700051,,67500,1350,540,2027-07-22,실온/차광,,,사용,
7ATV2,CODE,아티반주사1mL,주사제,로라제팜,Lorazepam,단일제,,일동제약(주),50,주사제,앰플,"미결정셀룰로오스,유당수화물,산화티탄,스테아르산마그네슘,황색4호 알루미늄레이크,폴라크릴린칼륨",전문의약품,향정,N05BA06,신경계,정신신경용제,항불안제,급여,642901181,,39100,782,17,2026-11-25,냉장/차광,,,사용,
SAPDRSOL3,CODE,애피드라주솔로스타3mL,주사제,인슐린글루리신(유전자재조합),Insulin Glulisine (rDNA),단일제,,(주)사노피-아벤티스코리아,5,주사제,프리필드펜,"수산화나트륨,염화나트륨,트로메타몰,m-크레졸,염산,폴리소르베이트20,주사용수",전문의약품,일반,A10AB06,소화관 및 대사,당뇨병 치료제,인슐린 및 유사체,급여,652000591,,49135,9827,5.163,2027-01-31,냉장/차광,,,사용,
ESMCJ,CODE,에소마크주,주사제,에스오메프라졸나트륨,Esomeprazole Sodium,단일제,,동광제약(주),10,주사제,바이알,"수산화나트륨,에데트산나트륨수화물",전문의약품,일반,A02BC05,소화관 및 대사,위산 관련 질환 치료제,소화성 궤양·역류질환 치료제,급여,645906881,,38410,3841,10,2028-03-31,실온/차광,,,사용,
,NOCODE,에스포젠프리필드주2000iu,주사제,확인필요,확인필요,단일제,,확인필요,6,주사제,프리필드시린지,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,,0,,,,,중지,
EPRJ05,CODE,에포론주사액프리필드시린지2000IU,주사제,확인필요,확인필요,단일제,,확인필요,10,,ml/10시린지,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,642502811,,66450,6645,6,,냉장/차광,,,중지,
EPSIS,CODE,에포시스프리필드시린지주2000IU(0.5mL),주사제,"재조합인에리스로포이에틴(숙주:CHO dhfr-,벡터:pDCE)","Recombinant Human Erythropoietin (Host: CHO dhfr-, Vector: pDCE)",단일제,,(주)대웅제약,6,주사제,프리필드시린지,"수산화나트륨,인산이수소나트륨이수화물,염화나트륨,사람혈청알부민,인산일수소나트륨이수화물,주사용수,주사침",전문의약품,일반,B03XA01,혈액 및 조혈기관,빈혈 치료제,기타 빈혈 치료제,급여,641604485,,48792,8132,6,2027-07-04,냉장,,,사용,
7EPLAMI,CODE,에필람주,주사제,발프로산나트륨,Sodium Valproate,단일제,,삼진제약(주),5,,바이알,주사용수,전문의약품,일반,N03AG01,신경계,항전간제,항전간제,급여,,,0,,0,,,,,중지,
ENPBJ,CODE,엔피본주3ml,주사제,확인필요,확인필요,단일제,,확인필요,1,,관,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
ASMD1,CODE,오스마돌주,주사제,트라마돌염산염,Tramadol Hydrochloride,단일제,,(주)오스코리아제약,50,,앰플,"수산화나트륨,주사용수",전문의약품,일반,N02AX02,신경계,진통제,마약성 진통제(오피오이드),급여,,,0,0,0,,,,,중지,
AUSTA,CODE,오스타렌주2mL,주사제,디클로페낙나트륨,Diclofenac Sodium,단일제,,(주)오스코리아제약,50,주사제,앰플,"피로아황산나트륨,프로필렌글리콜,수산화나트륨,리도카인염산염수화물,폴리에틸렌글리콜400,에데트산나트륨수화물,주사용수",전문의약품,일반,M01AB05,근골격계,항염 및 항류마티스제,비스테로이드성 항염제(NSAIDs),급여,629701151,,28250,565,49,2027-04-22,실온/차광,,,사용,
WGV05C,CODE,위고비프리필드펜0.5mg,주사제,확인필요,확인필요,단일제,,확인필요,1,주사제,프리필드펜,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
UNPRT45,CODE,유니페라탐주4.5g,주사제,확인필요,확인필요,단일제,,확인필요,10,주사제,바이알,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
YOODRON,CODE,유드론주3mL,주사제,이반드론산나트륨일수화물,Ibandronate Sodium Monohydrate,단일제,,(주)유영제약,1,주사제,관,"아세트산나트륨수화물,염화나트륨,아세트산무수물,주사용수,멸균주사침",전문의약품,일반,M05BA06,근골격계,골질환 치료제,골구조·석회화 영향 약물,급여,648204431,,54192,54192,5,2027-03-26,실온,,,사용,
,NOCODE,유영레보플록사신주250mg/미사용제약사반품,주사제,확인필요,확인필요,단일제,,확인필요,10,,바이알,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
,NOCODE,유영레보플록사신주500mg,주사제,확인필요,확인필요,단일제,,확인필요,10,주사제,바이알,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,확인필요,급여,,,0,0,0,,,,,중지,
YCFTZ1,CODE,유영세프타지딤주1g,주사제,세프타지딤수화물·건조탄산나트륨/세프타지딤수화물,Ceftazidime Hydrate Dried Sodium Carbonate/Ceftazidime Hydrate,복합제,,(주)유영제약,10,주사제,바이알,건조탄산나트륨,전문의약품,일반,J01DD02,전신 작용 항감염제,전신 작용 항균제(항생제),기타 베타락탐계(세팔로스포린 등),급여,648202411,,98350,9835,204,2027-11-09,실온/차광,,,사용,
,NOCODE,유한메로펜주사0.5g,주사제,메로페넴수화물·건조탄산나트륨,Meropenem Hydrate Dried Sodium Carbonate,단일제,,(주)유한양행,10,주사제,바이알,0,전문의약품,일반,J01DH02,전신 작용 항감염제,전신 작용 항균제(항생제),기타 베타락탐계(세팔로스포린 등),급여,,,0,0,0,,,,,중지,
